repository,packages
https://github.com/babel/babel,@babel/cli|@babel/code-frame|@babel/core|@babel/helper-create-class-features-plugin|@babel/helper-module-imports|@babel/helper-plugin-utils|@babel/highlight|@babel/node|@babel/parser|@babel/plugin-proposal-class-properties|@babel/plugin-proposal-decorators|@babel/plugin-proposal-do-expressions|@babel/plugin-proposal-export-default-from|@babel/plugin-proposal-export-namespace-from|@babel/plugin-proposal-function-bind|@babel/plugin-proposal-function-sent|@babel/plugin-proposal-json-strings|@babel/plugin-proposal-logical-assignment-operators|@babel/plugin-proposal-nullish-coalescing-operator|@babel/plugin-proposal-numeric-separator|@babel/plugin-proposal-object-rest-spread|@babel/plugin-proposal-optional-chaining|@babel/plugin-proposal-pipeline-operator|@babel/plugin-proposal-throw-expressions|@babel/plugin-syntax-dynamic-import|@babel/plugin-syntax-import-meta|@babel/plugin-transform-modules-commonjs|@babel/plugin-transform-object-assign|@babel/plugin-transform-react-constant-elements|@babel/plugin-transform-react-jsx|@babel/plugin-transform-runtime|@babel/polyfill|@babel/preset-env|@babel/preset-flow|@babel/preset-react|@babel/preset-typescript|@babel/register|@babel/runtime|@babel/runtime-corejs2|@babel/traverse|@babel/types|@cond/preact-cli|@gem-mine/script|@lwakefield/preact-cli|@zerowastemap/bankai|babel|babel-cli|babel-code-frame|babel-core|babel-eslint|babel-generator|babel-jest|babel-loader|babel-plugin-external-helpers|babel-plugin-import|babel-plugin-react-transform|babel-plugin-syntax-async-functions|babel-plugin-syntax-dynamic-import|babel-plugin-syntax-jsx|babel-plugin-syntax-trailing-function-commas|babel-plugin-transform-async-to-generator|babel-plugin-transform-class-properties|babel-plugin-transform-es2015-destructuring|babel-plugin-transform-es2015-modules-commonjs|babel-plugin-transform-es3-member-expression-literals|babel-plugin-transform-es3-property-literals|babel-plugin-transform-export-extensions|babel-plugin-transform-flow-strip-types|babel-plugin-transform-object-assign|babel-plugin-transform-object-rest-spread|babel-plugin-transform-react-constant-elements|babel-plugin-transform-react-inline-elements|babel-plugin-transform-react-jsx|babel-plugin-transform-react-jsx-source|babel-plugin-transform-regenerator|babel-plugin-transform-runtime|babel-polyfill|babel-preset-env|babel-preset-es2015|babel-preset-es2016|babel-preset-es2017|babel-preset-flow|babel-preset-latest|babel-preset-react|babel-preset-stage-0|babel-preset-stage-1|babel-preset-stage-2|babel-preset-stage-3|babel-register|babel-runtime|babel-template|babel-traverse|babel-types|babelify|babylon|bankai|browserslist|ember-cli-babel|eslint|find-cache-dir|fork-ts-checker-webpack-plugin|husky|ibpayment|pouchdb|preact-cli|preact-cli-omi|react-docgen|react-native-template-vife|recast|redux-universal-renderer|redux-universal-starter|reskript|sagui|ts-loader|webpack|worker-loader
https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import,@babel/plugin-syntax-dynamic-import|babel-plugin-syntax-dynamic-import
https://github.com/blakeembrey/change-case,camel-case|change-case|lower-case|no-case|upper-case
https://github.com/cakrit/landscapeapp,@netdata/interactive-landscape|netdata-collectors-landscape
https://github.com/choerodon/choerodon-front-boot,choerodon-hap-test-front-boot|paas-front-boot-dev
https://github.com/comunica/comunica,@comunica/actor-init-sparql|@comunica/packager
https://github.com/cybercongress/dapp-wallet,@cybercongress/dapp-wallet|@cybercongress/dapp-wallet2
https://github.com/davezuko/react-redux-starter-kit,ibhubslogin|iblogin|ibpayment
https://github.com/developit/preact-cli,@cond/preact-cli|@lwakefield/preact-cli|pogo-cli|preact|preact-cli|preact-cli-omi
https://github.com/digijin/taskman,codeplan|hyperwire
https://github.com/dylan-7/joys-create-react-app/tree/master,joys-react-h5-scripts|joys-react-scripts
https://github.com/eden-js/eden,eden.js|edenjs-core
https://github.com/elastic/kibana,@spalger/kibana|husky|kibana|kibana-123
https://github.com/electrode-io/electrode,@bhargav018/electrode-archetype-react-app-dev|bbolla-electrode-archetype-react-app-dev|electrode-archetype-react-app-dev|electrode-archetype-react-app-dev-sync|electrode-archetype-react-app-dev-sync-internal-jmcriffey|electrode-archetype-react-app-sync-dev|electrode-archetype-react-component-dev
https://github.com/electrode-io/electrode-archetype-react-app,electrode-archetype-react-app-dev|electrode-archetype-react-app-dev-sync|electrode-archetype-react-app-dev-sync-internal-jmcriffey|electrode-archetype-react-app-sync-dev
https://github.com/ember-cli/ember-cli,ember-cli|ember-cli-ajh|ember-cli-htmlbars|ember-cli-version-checker
https://github.com/expo/expo,@expo/xdl|babel-plugin-module-resolver|envinfo|expo-torq|trv-expo|xdl
https://github.com/expo/expo-cli,@expo/xdl|envinfo|xdl
https://github.com/facebook/create-react-app,@ackee/react-scripts|@admin-tool-generator/ui|@arwa.lokhandwala/ui-component-library|@builtbypixel/nucleus-core|@fortawesome/react-fontawesome|@helpscout/zero|@mage-catfish/react-scripts|@mara/x|@resuelve/react-scripts|@rexlabs/plz-cli|@saritasa/react-scripts|@soulpicks/react-scripts|ackee-react-scripts-alpha|arui-scripts|axis-react-scripts|babel-plugin-macros|babel-plugin-named-asset-import|babel-preset-react-app|badin-react|bonde-admin|boringbits|botdreamsreact|byted-react-scripts|ckeditor5-react-example|codelane-react-scripts|confusing-browser-globals|cra-all-the-things|do-base-react-scripts|ehome-app-kit|envinfo|eslint-config-react-app|ficklebeans-create-admin-panel-app|finone-web-rc|finone-web-test|husky|infinidesk-web-widget|klagan-startup-react-scripts|msshuttle|nimbu-toolbelt|nucleus-core|pro-admin-subapp|rc-ts-scripts|react-app-polyfill|react-dev-utils|react-error-overlay|react-redux|react-scripts|react-scripts-pro|react-scripts-xiag-sm|react-zeroconfig|relax-scripts|revolut-react-scripts|rock-reack|smashing-scripts|sprint-scripts|vi-react-scripts|vivify-ideas-react-scripts|webpack-marauder
https://github.com/facebook/jest,babel-jest|envinfo|eslint-plugin-jest|expect|jest|jest-cli|jest-pnp-resolver|jest-resolve|study-manager|ts-jest
https://github.com/facebook/react,@bigeye/react-native|@cqingwang/react-native|@grandrounds/react-native|@jkottnauer/react-native|@kohout.jakub/react-native|@microsoft/react-native|@wellbye/metro|bigeye-react-native|consolidate|create-react-class|envinfo|enzyme|enzyme-adapter-react-16|eslint-plugin-react|eslint-plugin-react-hooks|flux|fz-react-cli|ibpayment|invariant|jst-react-native|kernc|lrn_metro|metro-med|metro-test-build|mobx-react|ms-react-native|my-react-native-version|nicolastest-react-native|plate-model|preact|prop-types|react|react-addons-css-transition-group|react-addons-shallow-compare|react-addons-test-utils|react-application-core|react-deepspeech|react-dom|react-hot-loader|react-is|react-native|react-native-mofang|react-native-plus|react-native-qt|react-redux|react-tap-event-plugin|react-test-renderer|redux|redux-form|redux-universal-renderer|redux-universal-starter|rn-0.45-fork-oreo|rn-codemi-learning|rn-packager|runnercamp-react-native|scheduler|servicebot|tradebase|trc-react-native|twreporter-react
https://github.com/facebookincubator/create-react-app,@adactive/kiosk-react-scripts|@enact/cli|@kaliber/react-bundle|@kanikarp/react-scripts|@mercateo/ws|@seafile/seafile-editor|@wmadfaa/full-settings-react-scripts|@wmadfaa/react-script|af-webpack|arui-scripts|babel-plugin-named-asset-import|babel-preset-react-app|bees-cli|confusing-browser-globals|ehome-app-kit|enact-dev|es6-react-scripts|eslint-config-react-app|husky|joys-react-h5-scripts|joys-react-scripts|my-test-app-1|react-apollo|react-dev-utils|react-error-overlay|react-hot-loader|react-scripts|react-scripts-pro|reactstrap|rrrjs|sjq-editor|sku|sw-precache-webpack-plugin|sx-build|valuex-react-app|webpack-dashboard|x-zero|zk-roadhog
https://github.com/fluidtrends/chunky,chunky-cli|react-dom-chunky
https://github.com/gatsbyjs/gatsby,@dylanvann/gatsby|@leontastic/gatsby|@mathieudutour/gatsby|@nodox/gatsby|@wardpeet/gatsby|common-tags|envinfo|gamelynx-gatsby|gatsby-songwang|x-zero
https://github.com/import-js/eslint-plugin-import,eslint-import-resolver-webpack|eslint-plugin-import
https://github.com/insin/nwb,@kirill.konshin/nwb|@treshugart/nwb|apoly-nwb|jnwb|nwb|sku
https://github.com/ipfs/aegir,aegir|aegir2
https://github.com/ipfs/js-ipfs,@jimpick/ipfs|ipfs|ipfs-ci-test|ipfs-hd|ipfs-vue
https://github.com/jashkenas/coffeescript,coffee-script|coffeescript|xml2js
https://github.com/jd-cyb/cyb-cli,cyb-cli|cyb-cli-s
https://github.com/jupyterlab/jupyterlab,@jupyterlab/application|@jupyterlab/metapackage|sophon-notebook-metapackage
https://github.com/keystonejs/keystone,@deansel/latte|@eklogvinov/keystone|@eybo/keystone|@peterpme/keystone|@twreporter/keystone|@unaussprechlich/keystone|@xqy/keystone|acklen-keystone|arch-keystone|artur-keystone|cloudlify-keystone|edencms|gsalescms|horizontec-keystone|jgg-keystone|keystone|keystone-diamantidou|keystone-es|keystone-impatient|keystone-nthrive|keystone-rus|keystone-z|keystone_oss|lightsight|micrpkey|next-nodecms|twreporter-keystone
https://github.com/lit/lit,@polymer/polymer|lit-element|lit-html
https://github.com/lodash/lodash,@sailshq/lodash|ejs-loader|gulp-template|hoek|lodash|lodash-es|lodash-webpack-plugin|lodash._reinterpolate|lodash.assign|lodash.camelcase|lodash.clonedeep|lodash.debounce|lodash.defaults|lodash.flatten|lodash.foreach|lodash.get|lodash.isempty|lodash.isequal|lodash.isfunction|lodash.isobject|lodash.isplainobject|lodash.isstring|lodash.map|lodash.merge|lodash.omit|lodash.pick|lodash.set|lodash.template|lodash.throttle|lodash.uniq|object-keys|underscore.string
https://github.com/longseespace/react-qml,@react-qml/cli|react-qml-cli
https://github.com/mahesh-kedari/angular2-starter-pack,kenya-project-pkg|my-demo-pkg-test|my-first-kenya-pkg|my-first-kenya-pkg-test|my-kenya-pkg
https://github.com/mobxjs/mobx,dev1-front-boot|hiocs-front-boot|hitom-front-boot|inversify|mobx|mobx-react|paas-front-boot-dev|yanqian-front-boot|yunxi-choerodon-front-boot
https://github.com/mui-org/material-ui,@material-ui/core|@material-ui/icons|material-ui
https://github.com/node-modules/detect-port,detect-port|detect-port-alt
https://github.com/nozzle/react-static,@gsandf/react-static|@launchpadlab/react-static|@quoine/react-static|@stoplight/react-static|react-static|react-static-fivetran|react-static-with-missing-dep|x-zero
https://github.com/npm/cli,@kuinox/testpackagethatnooneshoulduse|@kuinox/testpackagethatnooneshoulduseever|@salomvary/npm|datetimemodule|husky|npm|npmc|react-datepicker|shaocongwang|sqlite3
https://github.com/npm/newww,@nexdrew/newww|newww
https://github.com/npm/npm,421752593pro|@0xcda7a/npm|@mrauhu/npm|ava|cdoak|guvnor|jmpr-jpm|koa-body|latest-version|naver-npm|node-emoji|node-pre-gyp|not-bundled-npm|npm|npm-2|npm-msys2|npm5|npm5v|npmc|npmlog|nst-cli|qxf2006hf0216|sinon|update-notifier|wedmaster|yapm|yargs|yss-perseus
https://github.com/npm/security-holder,child_process|fs|http|tslib
https://github.com/octokit/rest.js,@octokit/rest|github
https://github.com/pega-digital/pegakit-build-tools,@pegakit/build-tools|pegakit-build-tools
https://github.com/phosphorjs/phosphor,@phosphor/algorithm|@phosphor/widgets
https://github.com/qh08/hendo-cli,hendo-cli|hendo-cli-luozheao
https://github.com/react-component/rn-packager,ak-rn-packager|akpack|dd-rn-packager|rn-packager
https://github.com/react-dnd/react-dnd,react-dnd|react-dnd-html5-backend
https://github.com/remix-run/react-router,react-router|react-router-dom
https://github.com/seafileltd/seafile-editor,@seafile/seafile-editor|sjq-editor
https://github.com/sindresorhus/open,open|opn
https://github.com/smashingboxes/smashing-dev-tool,smasher|smashing-dev-tool
https://github.com/storybookjs/storybook,@storybook/core|@storybook/react|find-cache-dir
https://github.com/tuateam/tua,tua|tuax
https://github.com/twreporter/keystone,@twreporter/keystone|twreporter-keystone
https://github.com/typescript-eslint/typescript-eslint,@typescript-eslint/eslint-plugin|@typescript-eslint/parser|eslint-plugin-import|eslint-plugin-jest
https://github.com/u-wave/web,@wlk/client|mixtrack-client|u-wave-web
https://github.com/velop-io/server,@velop-pkg/server|@velop/server
https://github.com/vuejs/vue,@coredevph/iaccs-base|@gem-mine/script|@mara/x|bees-cli|eslint-plugin-vue|fork-ts-checker-webpack-plugin|gatsby-theme-antdsite|redis|sm-webpack-config|travelchain-beta-ui|vue|vue-class-component|vue-express-mongo-boilerplate|vue-hot-reload-api|vue-html-loader|vue-loader|vue-property-decorator|vue-router|vue-server-renderer|vue-slate-tools|vue-style-loader|vue-template-compiler|vuex|webpack|zls-cli|zls-init
https://github.com/wintercounter/mhy,@mhy/mhy|mhy
